8134.57 1079.59 2.40205
9503.35 10.4711 2.80886
9638.95 861.726 1.49842
9185.79 1949.24 2.77255
9453.77 1302.37 1.92142
9654.04 413.713 1.49411
9969.97 1322.04 2.09918
9856.98 1718.4 2.4874
8148.74 1292.91 2.43856
527.791 3836.78 1.16405
93.9173 2414.68 1.99405
362.571 2378.27 1.52083
1001.86 3076.96 2.54437
641.889 2348.78 2.94477
1792.89 2828.15 2.45329
528.33 3745.44 2.1797
843.017 2972.94 2.20426
237.399 7875.64 2.93397
1017.55 7992.43 2.72338
1889.67 6704.04 2.10859
93.5212 6427.57 1.44226
499.891 6036.58 1.74986
1881.51 6190.46 1.12196
1045.48 6556.62 2.47183
148.291 6210.96 1.93926
6458.24 3444.39 1.22534
7251.63 3577.05 2.41136
7656.9 2847.02 2.81621
6188.48 3727.55 2.48331
7770.25 3017.13 1.31627
6582.17 2238.49 1.44048
6279.3 2558.27 1.8906
2916.75 2638.19 1.82427
3043.93 2834.5 1.8724
5525.27 3251.5 1.04166
3643.8 8687.95 2.11285
5092.29 7313.35 2.17846
4808.08 8602.59 2.5577
2609.68 6798.36 2.19044
5957.46 742.01 1.34736
