648.324 9188.34 1.74192
859.058 8863.13 2.43932
1793.69 9349.56 2.23731
1249.02 9971 2.01461
545.015 9601.36 2.21741
88.0235 9093.55 2.39314
1982.84 8469.73 2.1436
1346.85 8981.94 2.88209
84.999 9024.52 1.46316
1207.39 9309.07 2.45929
8015.88 3049.59 2.07742
8910.81 3379.81 2.32408
9350.05 3073.3 2.42503
9143.92 2901.12 1.43159
9795.37 2770.73 1.36017
9881.66 2187.52 1.71136
2421.37 3357.52 1.63777
2581.46 3995.68 1.59715
2508.39 2402.31 1.71218
2910.59 3387.18 1.17255
3999.94 2306.62 2.33029
5976.14 3968.22 2.03871
5572.37 3758.32 1.3502
3666.71 8650.41 1.57919
3167.96 8762.58 1.87122
8871.58 1572.29 1.86823
8341.14 355.502 2.04014
653.595 6107.4 2.0889
6909.88 9036.2 2.16091
3318.91 6344.33 2.43799
