648.324 9188.34 1.34433
859.058 8863.13 2.61999
1793.69 9349.56 1.70601
1249.02 9971 2.71075
545.015 9601.36 2.4374
88.0235 9093.55 2.30395
1982.84 8469.73 1.98113
1346.85 8981.94 2.10285
84.999 9024.52 2.69643
1207.39 9309.07 1.24852
729.034 9584.41 1.20378
1808.39 8941.21 1.10675
475.83 8315.55 2.85795
8015.88 3049.59 2.15376
8910.81 3379.81 2.46782
9350.05 3073.3 2.07025
9143.92 2901.12 2.65341
9795.37 2770.73 2.69871
9881.66 2187.52 1.67344
8016.19 2997.4 1.07499
8481.73 3127.4 1.86361
8743.62 2085.81 2.23729
2421.37 3357.52 1.39511
2581.46 3995.68 2.78032
2508.39 2402.31 2.87775
2910.59 3387.18 1.09087
3999.94 2306.62 1.40217
2503.72 2680.27 2.24879
3740.27 3460.92 1.4515
5976.14 3968.22 2.90366
5572.37 3758.32 2.68929
5232.52 3055.44 2.73584
3666.71 8650.41 2.65748
3167.96 8762.58 1.76739
3841.59 9791.55 2.17312
8871.58 1572.29 2.19089
8341.14 355.502 2.16928
653.595 6107.4 1.34669
1348.59 7536.33 1.81854
6909.88 9036.2 1.86356
